,RK,Country,Points,Date Rating
176,177,Moldova,950.0,18.02.2021
177,178,Chad,947.0,18.02.2021
178,179,Puerto Rico,942.0,18.02.2021
179,180,Cuba,936.0,18.02.2021
180,181,Liechtenstein,924.0,18.02.2021
181,182,Macau,922.0,18.02.2021
182,183,Montserrat,921.0,18.02.2021
183,184,Djibouti,919.0,18.02.2021
184,184,Dominica,919.0,18.02.2021
185,186,Bangladesh,917.0,18.02.2021
186,187,São Tomé and Príncipe,914.0,18.02.2021
187,188,Laos,912.0,18.02.2021
188,189,Bhutan,911.0,18.02.2021
189,190,Mongolia,906.0,18.02.2021
190,191,Brunei Darussalam,904.0,18.02.2021
191,192,American Samoa,900.0,18.02.2021
192,193,Cayman Islands,897.0,18.02.2021
193,194,Samoa,894.0,18.02.2021
194,195,Gibraltar,888.0,18.02.2021
195,196,Bahamas,880.0,18.02.2021
196,197,Timor-Leste,879.0,18.02.2021
197,197,Somalia,879.0,18.02.2021
198,199,Guam,873.0,18.02.2021
199,200,Pakistan,867.0,18.02.2021
200,200,Aruba,867.0,18.02.2021
201,202,Seychelles,866.0,18.02.2021
202,203,Tonga,862.0,18.02.2021
203,203,Turks and Caicos Islands,862.0,18.02.2021
204,205,Eritrea,856.0,18.02.2021
205,206,Sri Lanka,853.0,18.02.2021
206,207,US Virgin Islands,844.0,18.02.2021
207,208,British Virgin Islands,842.0,18.02.2021
208,209,Anguilla,821.0,18.02.2021
209,210,San Marino,810.0,18.02.2021
0,1,Belgium,1783.0,07.04.2021
1,2,France,1757.0,07.04.2021
2,3,Brazil,1743.0,07.04.2021
3,4,England,1687.0,07.04.2021
4,5,Portugal,1666.0,07.04.2021
5,6,Spain,1648.0,07.04.2021
6,7,Italy,1642.0,07.04.2021
7,8,Argentina,1642.0,07.04.2021
8,9,Uruguay,1639.0,07.04.2021
9,10,Denmark,1632.0,07.04.2021
10,11,Mexico,1630.0,07.04.2021
11,12,Germany,1609.0,07.04.2021
12,13,Switzerland,1606.0,07.04.2021
13,14,Croatia,1606.0,07.04.2021
14,15,Colombia,1601.0,07.04.2021
15,16,Netherlands,1598.0,07.04.2021
16,17,Wales,1570.0,07.04.2021
17,18,Sweden,1570.0,07.04.2021
18,19,Chile,1570.0,07.04.2021
19,20,USA,1555.0,07.04.2021
20,21,Poland,1550.0,07.04.2021
21,22,Senegal,1542.0,07.04.2021
22,23,Austria,1523.0,07.04.2021
23,24,Ukraine,1516.0,07.04.2021
24,25,Serbia,1513.0,07.04.2021
25,26,Tunisia,1513.0,07.04.2021
26,27,Peru,1512.0,07.04.2021
27,28,Japan,1509.0,07.04.2021
28,29,Turkey,1505.0,07.04.2021
29,30,Venezuela,1501.0,07.04.2021
30,31,IR Iran,1500.0,07.04.2021
31,32,Nigeria,1487.0,07.04.2021
32,33,Algeria,1487.0,07.04.2021
33,34,Morocco,1479.0,07.04.2021
34,35,Paraguay,1476.0,07.04.2021
35,36,Slovakia,1475.0,07.04.2021
36,37,Hungary,1469.0,07.04.2021
37,38,Russia,1463.0,07.04.2021
38,39,Korea Republic,1460.0,07.04.2021
39,40,Czech Republic,1459.0,07.04.2021
40,41,Australia,1457.0,07.04.2021
41,42,Norway,1452.0,07.04.2021
42,43,Romania,1449.0,07.04.2021
43,44,Scotland,1441.0,07.04.2021
44,45,Jamaica,1433.0,07.04.2021
45,46,Egypt,1433.0,07.04.2021
46,47,Republic of Ireland,1427.0,07.04.2021
47,48,Northern Ireland,1426.0,07.04.2021
48,49,Ghana,1425.0,07.04.2021
49,50,Costa Rica,1423.0,07.04.2021
50,51,Greece,1419.0,07.04.2021
51,52,Iceland,1416.0,07.04.2021
52,53,Ecuador,1413.0,07.04.2021
53,54,Finland,1411.0,07.04.2021
54,55,Cameroon,1405.0,07.04.2021
55,55,Bosnia and Herzegovina,1405.0,07.04.2021
56,57,Mali,1401.0,07.04.2021
57,58,Qatar,1398.0,07.04.2021
58,59,Côte d'Ivoire,1398.0,07.04.2021
59,60,Burkina Faso,1393.0,07.04.2021
60,61,Congo DR,1377.0,07.04.2021
61,62,North Macedonia,1375.0,07.04.2021
62,63,Slovenia,1370.0,07.04.2021
63,64,Montenegro,1368.0,07.04.2021
64,65,Saudi Arabia,1364.0,07.04.2021
65,66,Albania,1362.0,07.04.2021
66,67,Honduras,1361.0,07.04.2021
67,68,Iraq,1353.0,07.04.2021
68,69,El Salvador,1341.0,07.04.2021
69,70,Canada,1341.0,07.04.2021
70,71,Bulgaria,1339.0,07.04.2021
71,72,Guinea,1332.0,07.04.2021
72,73,Cabo Verde,1330.0,07.04.2021
73,73,United Arab Emirates,1330.0,07.04.2021
74,75,South Africa,1326.0,07.04.2021
75,76,Curaçao,1323.0,07.04.2021
76,77,China PR,1323.0,07.04.2021
77,78,Panama,1322.0,07.04.2021
78,79,Syria,1304.0,07.04.2021
79,80,Oman,1302.0,07.04.2021
80,81,Bolivia,1300.0,07.04.2021
81,82,Benin,1293.0,07.04.2021
82,83,Haiti,1291.0,07.04.2021
83,84,Uganda,1287.0,07.04.2021
84,85,Israel,1283.0,07.04.2021
85,86,Uzbekistan,1281.0,07.04.2021
86,87,Zambia,1280.0,07.04.2021
87,88,Gabon,1278.0,07.04.2021
88,89,Belarus,1277.0,07.04.2021
89,90,Armenia,1273.0,07.04.2021
90,91,Georgia,1260.0,07.04.2021
91,92,Vietnam,1258.0,07.04.2021
92,93,Lebanon,1256.0,07.04.2021
93,94,Congo,1256.0,07.04.2021
94,95,Jordan,1252.0,07.04.2021
95,96,Luxembourg,1245.0,07.04.2021
96,97,Cyprus,1241.0,07.04.2021
97,98,Kyrgyz Republic,1240.0,07.04.2021
98,99,Bahrain,1239.0,07.04.2021
99,100,Madagascar,1238.0,07.04.2021
100,101,Mauritania,1225.0,07.04.2021
101,102,Kenya,1205.0,07.04.2021
102,103,Trinidad and Tobago,1201.0,07.04.2021
103,104,Palestine,1197.0,07.04.2021
104,105,India,1184.0,07.04.2021
105,106,Thailand,1178.0,07.04.2021
106,107,Zimbabwe,1176.0,07.04.2021
107,108,Guinea-Bissau,1171.0,07.04.2021
108,109,Korea DPR,1170.0,07.04.2021
109,110,Azerbaijan,1169.0,07.04.2021
110,111,Namibia,1168.0,07.04.2021
111,112,Niger,1166.0,07.04.2021
112,113,Faroe Islands,1165.0,07.04.2021
113,114,Sierra Leone,1163.0,07.04.2021
114,115,Malawi,1162.0,07.04.2021
115,116,Estonia,1162.0,07.04.2021
116,117,Mozambique,1162.0,07.04.2021
117,118,Central African Republic,1158.0,07.04.2021
118,119,Libya,1156.0,07.04.2021
119,120,Kosovo,1152.0,07.04.2021
120,121,Tajikistan,1151.0,07.04.2021
121,122,New Zealand,1149.0,07.04.2021
122,123,Sudan,1149.0,07.04.2021
123,124,Kazakhstan,1147.0,07.04.2021
124,125,Philippines,1136.0,07.04.2021
125,126,Angola,1136.0,07.04.2021
126,127,Guatemala,1129.0,07.04.2021
127,128,Antigua and Barbuda,1129.0,07.04.2021
128,129,Rwanda,1124.0,07.04.2021
129,130,Turkmenistan,1107.0,07.04.2021
130,131,Comoros,1106.0,07.04.2021
131,132,Equatorial Guinea,1105.0,07.04.2021
132,133,Togo,1104.0,07.04.2021
133,134,Lithuania,1103.0,07.04.2021
134,135,St. Kitts and Nevis,1091.0,07.04.2021
135,136,Suriname,1089.0,07.04.2021
136,137,Tanzania,1088.0,07.04.2021
137,138,Latvia,1082.0,07.04.2021
138,139,Myanmar,1081.0,07.04.2021
139,140,Ethiopia,1079.0,07.04.2021
140,141,Chinese Taipei,1078.0,07.04.2021
141,142,Burundi,1076.0,07.04.2021
142,143,Solomon Islands,1073.0,07.04.2021
143,144,Hong Kong,1072.0,07.04.2021
144,145,Yemen,1071.0,07.04.2021
145,146,Lesotho,1070.0,07.04.2021
146,147,Nicaragua,1061.0,07.04.2021
147,148,Kuwait,1056.0,07.04.2021
148,149,Afghanistan,1052.0,07.04.2021
149,150,Botswana,1052.0,07.04.2021
150,151,Liberia,1047.0,07.04.2021
151,152,Gambia,1043.0,07.04.2021
152,153,Malaysia,1040.0,07.04.2021
153,154,Eswatini,1039.0,07.04.2021
154,155,Maldives,1038.0,07.04.2021
155,156,Dominican Republic,1036.0,07.04.2021
156,157,New Caledonia,1035.0,07.04.2021
157,158,Andorra,1035.0,07.04.2021
158,159,Singapore,1020.0,07.04.2021
159,160,Grenada,1018.0,07.04.2021
160,161,Tahiti,1014.0,07.04.2021
161,162,Barbados,1011.0,07.04.2021
162,163,Fiji,996.0,07.04.2021
163,164,Vanuatu,996.0,07.04.2021
164,165,Guyana,991.0,07.04.2021
165,166,Papua New Guinea,991.0,07.04.2021
166,167,St. Vincent and the Grenadines,989.0,07.04.2021
167,168,Bermuda,988.0,07.04.2021
168,169,South Sudan,984.0,07.04.2021
169,170,Belize,978.0,07.04.2021
170,171,Nepal,968.0,07.04.2021
171,172,Mauritius,965.0,07.04.2021
172,173,Indonesia,964.0,07.04.2021
173,174,Cambodia,964.0,07.04.2021
174,175,Malta,956.0,07.04.2021
175,176,St. Lucia,953.0,07.04.2021
176,177,Moldova,948.0,07.04.2021
177,178,Puerto Rico,939.0,07.04.2021
178,179,Chad,935.0,07.04.2021
179,180,Montserrat,934.0,07.04.2021
180,181,Cuba,923.0,07.04.2021
181,182,Macau,922.0,07.04.2021
182,183,Djibouti,919.0,07.04.2021
183,184,Bangladesh,917.0,07.04.2021
184,185,Laos,912.0,07.04.2021
185,186,Liechtenstein,911.0,07.04.2021
186,187,Bhutan,911.0,07.04.2021
187,188,Dominica,904.0,07.04.2021
188,189,Brunei Darussalam,904.0,07.04.2021
189,190,São Tomé and Príncipe,903.0,07.04.2021
190,191,American Samoa,900.0,07.04.2021
191,192,Mongolia,897.0,07.04.2021
192,193,Samoa,894.0,07.04.2021
193,194,Cayman Islands,884.0,07.04.2021
194,195,Gibraltar,880.0,07.04.2021
195,196,Timor-Leste,879.0,07.04.2021
196,197,Somalia,879.0,07.04.2021
197,198,Guam,873.0,07.04.2021
198,199,Pakistan,867.0,07.04.2021
199,200,Seychelles,866.0,07.04.2021
200,201,Bahamas,862.0,07.04.2021
201,202,Tonga,862.0,07.04.2021
202,203,Eritrea,856.0,07.04.2021
203,204,Sri Lanka,853.0,07.04.2021
204,205,Aruba,850.0,07.04.2021
205,206,Turks and Caicos Islands,844.0,07.04.2021
206,207,US Virgin Islands,829.0,07.04.2021
207,208,British Virgin Islands,826.0,07.04.2021
208,209,Anguilla,805.0,07.04.2021
209,210,San Marino,805.0,07.04.2021
0,1,Belgium,1783.0,27.05.2021
1,2,France,1757.0,27.05.2021
2,3,Brazil,1743.0,27.05.2021
3,4,England,1687.0,27.05.2021
4,5,Portugal,1666.0,27.05.2021
5,6,Spain,1648.0,27.05.2021
6,7,Italy,1642.0,27.05.2021
7,8,Argentina,1642.0,27.05.2021
8,9,Uruguay,1639.0,27.05.2021
9,10,Denmark,1632.0,27.05.2021
10,11,Mexico,1630.0,27.05.2021
11,12,Germany,1609.0,27.05.2021
12,13,Switzerland,1606.0,27.05.2021
13,14,Croatia,1606.0,27.05.2021
14,15,Colombia,1601.0,27.05.2021
15,16,Netherlands,1598.0,27.05.2021
16,17,Wales,1570.0,27.05.2021
17,18,Sweden,1570.0,27.05.2021
18,19,Chile,1570.0,27.05.2021
19,20,USA,1555.0,27.05.2021
20,21,Poland,1550.0,27.05.2021
21,22,Senegal,1542.0,27.05.2021
22,23,Austria,1523.0,27.05.2021
23,24,Ukraine,1515.0,27.05.2021
24,25,Serbia,1513.0,27.05.2021
25,26,Tunisia,1513.0,27.05.2021
26,27,Peru,1512.0,27.05.2021
27,28,Japan,1509.0,27.05.2021
28,29,Turkey,1505.0,27.05.2021
29,30,Venezuela,1501.0,27.05.2021
30,31,IR Iran,1500.0,27.05.2021
31,32,Nigeria,1487.0,27.05.2021
32,33,Algeria,1487.0,27.05.2021
33,34,Morocco,1479.0,27.05.2021
34,35,Paraguay,1476.0,27.05.2021
35,36,Slovakia,1475.0,27.05.2021
36,37,Hungary,1469.0,27.05.2021
37,38,Russia,1463.0,27.05.2021
38,39,Korea Republic,1460.0,27.05.2021
39,40,Czech Republic,1459.0,27.05.2021
40,41,Australia,1457.0,27.05.2021
41,42,Norway,1452.0,27.05.2021
42,43,Romania,1449.0,27.05.2021
43,44,Scotland,1441.0,27.05.2021
44,45,Jamaica,1433.0,27.05.2021
45,46,Egypt,1433.0,27.05.2021
46,47,Republic of Ireland,1427.0,27.05.2021
47,48,Northern Ireland,1426.0,27.05.2021
48,49,Ghana,1425.0,27.05.2021
49,50,Costa Rica,1423.0,27.05.2021
50,51,Greece,1419.0,27.05.2021
51,52,Iceland,1416.0,27.05.2021
52,53,Ecuador,1413.0,27.05.2021
53,54,Finland,1411.0,27.05.2021
54,55,Cameroon,1405.0,27.05.2021
55,55,Bosnia and Herzegovina,1405.0,27.05.2021
56,57,Mali,1401.0,27.05.2021
57,58,Qatar,1398.0,27.05.2021
58,59,Côte d'Ivoire,1398.0,27.05.2021
59,60,Burkina Faso,1393.0,27.05.2021
60,61,Congo DR,1377.0,27.05.2021
61,62,North Macedonia,1375.0,27.05.2021
62,63,Slovenia,1370.0,27.05.2021
63,64,Montenegro,1368.0,27.05.2021
64,65,Saudi Arabia,1364.0,27.05.2021
65,66,Albania,1362.0,27.05.2021
66,67,Honduras,1361.0,27.05.2021
67,68,Iraq,1353.0,27.05.2021
68,69,El Salvador,1341.0,27.05.2021
69,70,Canada,1341.0,27.05.2021
70,71,Bulgaria,1339.0,27.05.2021
71,72,Guinea,1332.0,27.05.2021
72,73,United Arab Emirates,1330.0,27.05.2021
73,73,Cabo Verde,1330.0,27.05.2021
74,75,South Africa,1326.0,27.05.2021
75,76,Curaçao,1323.0,27.05.2021
76,77,China PR,1323.0,27.05.2021
77,78,Panama,1322.0,27.05.2021
78,79,Syria,1304.0,27.05.2021
79,80,Oman,1302.0,27.05.2021
80,81,Bolivia,1300.0,27.05.2021
81,82,Benin,1293.0,27.05.2021
82,83,Haiti,1291.0,27.05.2021
83,84,Uganda,1287.0,27.05.2021
84,85,Israel,1283.0,27.05.2021
85,86,Uzbekistan,1281.0,27.05.2021
86,87,Zambia,1280.0,27.05.2021
87,88,Gabon,1278.0,27.05.2021
88,89,Belarus,1277.0,27.05.2021
89,90,Armenia,1273.0,27.05.2021
90,91,Georgia,1260.0,27.05.2021
91,92,Vietnam,1258.0,27.05.2021
92,93,Lebanon,1256.0,27.05.2021
93,94,Congo,1256.0,27.05.2021
94,95,Jordan,1252.0,27.05.2021
95,96,Luxembourg,1245.0,27.05.2021
96,97,Cyprus,1241.0,27.05.2021
97,98,Bahrain,1240.0,27.05.2021
98,99,Kyrgyz Republic,1240.0,27.05.2021
99,100,Madagascar,1238.0,27.05.2021
100,101,Mauritania,1225.0,27.05.2021
101,102,Kenya,1205.0,27.05.2021
102,103,Trinidad and Tobago,1201.0,27.05.2021
103,104,Palestine,1197.0,27.05.2021
104,105,India,1184.0,27.05.2021
105,106,Thailand,1178.0,27.05.2021
106,107,Zimbabwe,1176.0,27.05.2021
107,108,Guinea-Bissau,1171.0,27.05.2021
108,109,Korea DPR,1170.0,27.05.2021
109,110,Azerbaijan,1169.0,27.05.2021
110,111,Namibia,1168.0,27.05.2021
111,112,Niger,1166.0,27.05.2021
112,113,Faroe Islands,1165.0,27.05.2021
113,114,Sierra Leone,1163.0,27.05.2021
114,115,Malawi,1162.0,27.05.2021
115,116,Estonia,1162.0,27.05.2021
116,117,Mozambique,1162.0,27.05.2021
117,118,Central African Republic,1158.0,27.05.2021
118,119,Libya,1156.0,27.05.2021
119,120,Kosovo,1152.0,27.05.2021
120,121,Tajikistan,1151.0,27.05.2021
121,122,New Zealand,1149.0,27.05.2021
122,123,Sudan,1149.0,27.05.2021
123,124,Kazakhstan,1147.0,27.05.2021
124,125,Philippines,1136.0,27.05.2021
125,126,Angola,1136.0,27.05.2021
126,127,Guatemala,1129.0,27.05.2021
127,128,Antigua and Barbuda,1129.0,27.05.2021
128,129,Rwanda,1124.0,27.05.2021
129,130,Turkmenistan,1107.0,27.05.2021
130,131,Comoros,1106.0,27.05.2021
131,132,Equatorial Guinea,1105.0,27.05.2021
132,133,Togo,1104.0,27.05.2021
133,134,Lithuania,1103.0,27.05.2021
134,135,St. Kitts and Nevis,1091.0,27.05.2021
135,136,Suriname,1089.0,27.05.2021
136,137,Tanzania,1088.0,27.05.2021
137,138,Latvia,1082.0,27.05.2021
138,139,Myanmar,1081.0,27.05.2021
139,140,Ethiopia,1079.0,27.05.2021
140,141,Chinese Taipei,1078.0,27.05.2021
141,142,Burundi,1076.0,27.05.2021
142,143,Solomon Islands,1073.0,27.05.2021
143,144,Hong Kong,1072.0,27.05.2021
144,145,Yemen,1071.0,27.05.2021
145,146,Lesotho,1070.0,27.05.2021
146,147,Nicaragua,1061.0,27.05.2021
147,148,Kuwait,1056.0,27.05.2021
148,149,Afghanistan,1052.0,27.05.2021
149,150,Botswana,1052.0,27.05.2021
150,151,Liberia,1047.0,27.05.2021
151,152,Gambia,1043.0,27.05.2021
152,153,Malaysia,1040.0,27.05.2021
153,154,Eswatini,1039.0,27.05.2021
154,155,Maldives,1038.0,27.05.2021
155,156,Dominican Republic,1036.0,27.05.2021
156,157,New Caledonia,1035.0,27.05.2021
157,158,Andorra,1035.0,27.05.2021
158,159,Singapore,1020.0,27.05.2021
159,160,Grenada,1018.0,27.05.2021
160,161,Tahiti,1014.0,27.05.2021
161,162,Barbados,1011.0,27.05.2021
162,163,Fiji,996.0,27.05.2021
163,164,Vanuatu,996.0,27.05.2021
164,165,Guyana,991.0,27.05.2021
165,166,Papua New Guinea,991.0,27.05.2021
166,167,St. Vincent and the Grenadines,989.0,27.05.2021
167,168,Bermuda,988.0,27.05.2021
168,169,South Sudan,984.0,27.05.2021
169,170,Belize,978.0,27.05.2021
170,171,Nepal,968.0,27.05.2021
171,172,Mauritius,965.0,27.05.2021
172,173,Indonesia,964.0,27.05.2021
173,174,Cambodia,964.0,27.05.2021
174,175,Malta,956.0,27.05.2021
175,176,St. Lucia,953.0,27.05.2021
176,177,Moldova,948.0,27.05.2021
177,178,Puerto Rico,939.0,27.05.2021
178,179,Chad,935.0,27.05.2021
179,180,Montserrat,934.0,27.05.2021
180,181,Cuba,923.0,27.05.2021
181,182,Macau,922.0,27.05.2021
182,183,Djibouti,919.0,27.05.2021
183,184,Bangladesh,917.0,27.05.2021
184,185,Laos,912.0,27.05.2021
185,186,Liechtenstein,911.0,27.05.2021
186,187,Bhutan,911.0,27.05.2021
187,188,Dominica,904.0,27.05.2021
188,189,Brunei Darussalam,904.0,27.05.2021
189,190,São Tomé and Príncipe,903.0,27.05.2021
190,191,American Samoa,900.0,27.05.2021
191,192,Mongolia,897.0,27.05.2021
192,193,Samoa,894.0,27.05.2021
193,194,Cayman Islands,884.0,27.05.2021
194,195,Gibraltar,880.0,27.05.2021
195,196,Timor-Leste,879.0,27.05.2021
196,197,Somalia,879.0,27.05.2021
197,198,Guam,873.0,27.05.2021
198,199,Pakistan,867.0,27.05.2021
199,200,Seychelles,866.0,27.05.2021
200,201,Bahamas,862.0,27.05.2021
201,202,Tonga,862.0,27.05.2021
202,203,Eritrea,856.0,27.05.2021
203,204,Sri Lanka,853.0,27.05.2021
204,205,Aruba,850.0,27.05.2021
205,206,Turks and Caicos Islands,844.0,27.05.2021
206,207,US Virgin Islands,829.0,27.05.2021
207,208,British Virgin Islands,826.0,27.05.2021
208,209,Anguilla,805.0,27.05.2021
209,210,San Marino,805.0,27.05.2021
0,1,Belgium,1822.34,12.08.2021
1,2,Brazil,1797.67,12.08.2021
2,3,France,1761.77,12.08.2021
3,4,England,1752.83,12.08.2021
4,5,Italy,1744.67,12.08.2021
5,6,Argentina,1714.43,12.08.2021
6,7,Spain,1680.44,12.08.2021
7,8,Portugal,1661.51,12.08.2021
8,9,Mexico,1658.29,12.08.2021
9,10,USA,1647.75,12.08.2021
10,11,Denmark,1642.28,12.08.2021
11,12,Netherlands,1637.48,12.08.2021
12,13,Uruguay,1634.63,12.08.2021
13,14,Switzerland,1621.37,12.08.2021
14,15,Colombia,1617.67,12.08.2021
15,16,Germany,1613.29,12.08.2021
16,17,Sweden,1606.79,12.08.2021
17,18,Croatia,1594.36,12.08.2021
18,19,Wales,1567.29,12.08.2021
19,20,Chile,1557.81,12.08.2021
20,21,Senegal,1545.38,12.08.2021
21,22,Peru,1543.16,12.08.2021
22,23,Austria,1535.12,12.08.2021
23,24,Japan,1529.45,12.08.2021
24,25,Ukraine,1522.7,12.08.2021
25,26,IR Iran,1522.04,12.08.2021
26,27,Poland,1516.27,12.08.2021
27,28,Tunisia,1515.3,12.08.2021
28,29,Serbia,1507.19,12.08.2021
29,30,Algeria,1498.75,12.08.2021
30,31,Czech Republic,1492.65,12.08.2021
31,32,Morocco,1487.89,12.08.2021
32,33,Paraguay,1483.49,12.08.2021
33,34,Nigeria,1479.58,12.08.2021
34,35,Australia,1477.21,12.08.2021
35,36,Korea Republic,1474.96,12.08.2021
36,37,Hungary,1474.36,12.08.2021
37,38,Slovakia,1467.4,12.08.2021
38,39,Turkey,1463.91,12.08.2021
39,40,Venezuela,1463.3,12.08.2021
40,41,Russia,1462.24,12.08.2021
41,42,Qatar,1455.23,12.08.2021
42,43,Norway,1450.12,12.08.2021
43,44,Costa Rica,1449.79,12.08.2021
44,45,Romania,1439.7,12.08.2021
45,46,Egypt,1432.63,12.08.2021
46,47,Republic of Ireland,1429.44,12.08.2021
47,48,Greece,1427.04,12.08.2021
48,49,Scotland,1424.77,12.08.2021
49,50,Jamaica,1423.06,12.08.2021
50,51,Northern Ireland,1422.29,12.08.2021
51,52,Ghana,1420.61,12.08.2021
52,53,Iceland,1418.48,12.08.2021
53,54,Cameroon,1410.65,12.08.2021
54,55,Ecuador,1405.26,12.08.2021
55,56,Finland,1403.92,12.08.2021
56,57,Côte d'Ivoire,1402.9,12.08.2021
57,58,Bosnia and Herzegovina,1401.57,12.08.2021
58,59,Canada,1399.35,12.08.2021
59,60,Mali,1392.64,12.08.2021
60,61,Saudi Arabia,1386.03,12.08.2021
61,62,Burkina Faso,1383.86,12.08.2021
62,63,Honduras,1377.79,12.08.2021
63,64,El Salvador,1375.43,12.08.2021
64,65,Congo DR,1373.16,12.08.2021
65,66,Slovenia,1371.25,12.08.2021
66,67,Montenegro,1363.03,12.08.2021
67,68,United Arab Emirates,1362.3,12.08.2021
68,69,Albania,1359.83,12.08.2021
69,70,Iraq,1354.51,12.08.2021
70,71,China PR,1352.68,12.08.2021
71,72,North Macedonia,1342.92,12.08.2021
72,73,South Africa,1337.77,12.08.2021
73,74,Panama,1334.85,12.08.2021
74,75,Bulgaria,1334.83,12.08.2021
75,76,Guinea,1329.79,12.08.2021
76,77,Cabo Verde,1327.11,12.08.2021
77,78,Curaçao,1310.4,12.08.2021
78,79,Oman,1305.01,12.08.2021
79,80,Syria,1302.75,12.08.2021
80,81,Israel,1288.22,12.08.2021
81,82,Bolivia,1285.94,12.08.2021
82,83,Uzbekistan,1284.42,12.08.2021
83,84,Uganda,1282.14,12.08.2021
84,85,Gabon,1278.1,12.08.2021
85,86,Benin,1277.39,12.08.2021
86,87,Zambia,1276.14,12.08.2021
87,88,Armenia,1273.67,12.08.2021
88,89,Belarus,1270.75,12.08.2021
89,90,Haiti,1268.38,12.08.2021
90,91,Georgia,1264.06,12.08.2021
91,92,Vietnam,1260.85,12.08.2021
92,93,Congo,1255.88,12.08.2021
93,94,Bahrain,1251.29,12.08.2021
94,95,Jordan,1245.31,12.08.2021
95,96,Luxembourg,1238.59,12.08.2021
96,97,Madagascar,1238.24,12.08.2021
97,98,Lebanon,1237.98,12.08.2021
98,99,Cyprus,1235.3,12.08.2021
99,100,Mauritania,1227.14,12.08.2021
100,101,Kyrgyz Republic,1223.4,12.08.2021
101,102,Palestine,1216.25,12.08.2021
102,103,Trinidad and Tobago,1207.94,12.08.2021
103,104,Kenya,1205.26,12.08.2021
104,105,India,1180.21,12.08.2021
105,106,Sierra Leone,1178.17,12.08.2021
106,107,Namibia,1172.37,12.08.2021
107,108,Zimbabwe,1171.88,12.08.2021
108,109,Guinea-Bissau,1171.19,12.08.2021
109,110,Estonia,1170.89,12.08.2021
110,111,Korea DPR,1169.96,12.08.2021
111,112,Azerbaijan,1166.44,12.08.2021
112,113,Mozambique,1166.38,12.08.2021
113,114,Faroe Islands,1165.43,12.08.2021
114,115,Kosovo,1159.02,12.08.2021
115,116,Tajikistan,1157.77,12.08.2021
116,117,Niger,1156.3,12.08.2021
117,118,Malawi,1153.5,12.08.2021
118,119,New Zealand,1149.43,12.08.2021
119,120,Thailand,1148.63,12.08.2021
120,121,Sudan,1147.87,12.08.2021
121,122,Libya,1147.67,12.08.2021
122,123,Central African Republic,1147.09,12.08.2021
123,124,Kazakhstan,1144.41,12.08.2021
124,125,Guatemala,1139.12,12.08.2021
125,126,Angola,1135.88,12.08.2021
126,127,Rwanda,1134.24,12.08.2021
127,128,Philippines,1131.93,12.08.2021
128,129,Antigua and Barbuda,1131.07,12.08.2021
129,130,Turkmenistan,1117.6,12.08.2021
130,131,Togo,1105.62,12.08.2021
131,132,Equatorial Guinea,1105.2,12.08.2021
132,133,Comoros,1104.45,12.08.2021
133,134,Lithuania,1096.56,12.08.2021
134,135,Tanzania,1093.76,12.08.2021
135,136,Latvia,1083.57,12.08.2021
136,137,Ethiopia,1079.41,12.08.2021
137,138,St. Kitts and Nevis,1077.76,12.08.2021
138,139,Suriname,1077.57,12.08.2021
139,140,Burundi,1075.64,12.08.2021
140,141,Solomon Islands,1072.78,12.08.2021
141,142,Kuwait,1067.44,12.08.2021
142,143,Nicaragua,1063.6,12.08.2021
143,144,Lesotho,1057.62,12.08.2021
144,145,Myanmar,1057.44,12.08.2021
145,146,Eswatini,1054.14,12.08.2021
146,147,Hong Kong,1053.39,12.08.2021
147,148,Gambia,1053.18,12.08.2021
148,149,Botswana,1051.59,12.08.2021
149,150,Liberia,1049.97,12.08.2021
150,151,Chinese Taipei,1046.34,12.08.2021
151,152,Yemen,1046.26,12.08.2021
152,153,Afghanistan,1045.34,12.08.2021
153,154,Malaysia,1040.81,12.08.2021
154,155,New Caledonia,1035.12,12.08.2021
155,156,Andorra,1031.64,12.08.2021
156,157,Dominican Republic,1029.42,12.08.2021
157,158,Maldives,1028.3,12.08.2021
158,159,Tahiti,1014.27,12.08.2021
159,160,Singapore,1000.35,12.08.2021
160,161,Fiji,996.27,12.08.2021
161,162,Barbados,995.94,12.08.2021
162,163,Vanuatu,995.62,12.08.2021
163,164,Papua New Guinea,990.55,12.08.2021
164,165,South Sudan,982.84,12.08.2021
165,166,Bermuda,982.43,12.08.2021
166,167,Grenada,974.03,12.08.2021
167,168,Nepal,972.19,12.08.2021
168,169,Belize,967.42,12.08.2021
169,170,Mauritius,964.94,12.08.2021
170,171,Puerto Rico,962.77,12.08.2021
171,172,St. Vincent and the Grenadines,960.71,12.08.2021
172,173,Guyana,958.87,12.08.2021
173,174,Indonesia,957.05,12.08.2021
174,175,Moldova,954.15,12.08.2021
175,176,St. Lucia,953.45,12.08.2021
176,177,Malta,952.0,12.08.2021
177,178,Montserrat,950.71,12.08.2021
178,179,Cambodia,950.26,12.08.2021
179,180,Cuba,946.86,12.08.2021
180,181,Chad,935.0,12.08.2021
181,182,Djibouti,922.37,12.08.2021
182,183,Macau,922.1,12.08.2021
183,184,Dominica,916.72,12.08.2021
184,185,Mongolia,916.68,12.08.2021
185,186,Laos,912.07,12.08.2021
186,187,Bhutan,910.96,12.08.2021
187,188,Bangladesh,909.11,12.08.2021
188,189,Liechtenstein,907.66,12.08.2021
189,190,Brunei Darussalam,903.9,12.08.2021
